participant_id,age,gender,device_type,experience_level,task_success,completion_time_s,sus_q1,sus_q2,sus_q3,sus_q4,sus_q5,sus_q6,sus_q7,sus_q8,sus_q9,sus_q10,ueq_attractiveness,ueq_efficiency,ueq_perspicuity,nasa_tlx_mental,nasa_tlx_temporal,nasa_tlx_frustration,trust_score,ease_of_use,willingness_to_reuse,attention_check_passed,sus_score
P0349,37.0,M,Android,Advanced,1.0,107.68861333120157,5.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,6.530678922536123,10.129335073168786,3.950067875759795,5.907877601893576,6.439233204915105,5.9998896839664635,1.0,55.0
P0350,52.0,M,Android,Intermediate,1.0,25.93146535729735,4.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,16.009074754006704,14.304768138420377,0.5135161687887422,5.907877601893576,6.051718756936976,5.608695705018619,1.0,57.5
P0352,46.0,M,iOS,Intermediate,1.0,35.09305533485767,5.0,4.0,3.0,5.0,3.0,1.0,4.0,1.0,2.0,5.0,5.0,6.0,6.0,10.891315735658466,17.70176185781714,3.950067875759795,6.387092977763564,6.066892450814151,4.187254070905875,1.0,52.5
P0353,36.0,F,iOS,Intermediate,1.0,185.1988098846279,3.0,3.0,3.0,1.0,2.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,6.0,21.0,21.0,3.950067875759795,6.295104333279776,5.877525393966556,4.7187123493104615,1.0,37.5
P0354,37.0,F,Desktop,Intermediate,1.0,49.336751443100866,1.0,3.0,5.0,1.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,6.0,5.0,21.0,8.301801685542207,15.393241585640368,5.617592455299233,6.226172982963441,3.3328198169132497,1.0,45.0
P0355,34.0,F,iOS,Beginner,1.0,43.37004830144006,5.0,5.0,5.0,4.0,3.0,5.0,1.0,5.0,4.0,4.0,7.0,6.0,5.0,14.984795052971236,17.38383650762562,3.950067875759795,5.907877601893576,6.60164162125394,5.613038187829195,1.0,37.5
P0356,56.0,F,Android,Beginner,1.0,58.72885162265986,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,9.498513845472951,6.934406464679956,6.853980826603918,5.907877601893576,6.051718756936976,2.7834446486302893,1.0,47.5
P0357,37.0,Prefer not to say,Android,Unknown,1.0,54.98679782922429,3.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0,6.0,4.0,10.962257949027396,14.857649496343043,4.858501531758776,6.881075573848089,6.051718756936976,5.5635372066229225,1.0,45.0
P0358,57.0,M,Android,Intermediate,1.0,52.52181365534975,4.0,5.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,13.016690889957848,12.935132258852116,0.032858271602409,5.907877601893576,5.847409014845855,4.630031189383566,1.0,55.0
P0359,35.0,F,Android,Beginner,1.0,17.512543110618353,2.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0,5.0,4.0,7.0,4.0,6.0,17.365267938076318,3.149080073584372,3.950067875759795,5.163786530786552,6.051718756936976,5.6368699630528845,1.0,67.5
P0360,35.0,F,iOS,Intermediate,1.0,219.77071261885828,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,6.0,5.0,5.0,19.40416287285557,7.728936625737698,1.3883997995039363,4.873052814739696,6.132771512654744,3.856994619125163,1.0,47.5
P0361,48.0,F,Android,Advanced,1.0,11.3479603531782,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,10.792671383759696,7.416276286928728,3.950067875759795,6.96725800753183,6.909027492121799,3.992654925091535,1.0,50.0
P0362,46.0,F,Android,Intermediate,1.0,76.2561944647979,5.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,4.0,6.0,12.874663269620475,18.407920613716698,3.950067875759795,5.907877601893576,6.575558174162055,6.026611995572843,1.0,47.5
P0363,43.0,F,Android,Intermediate,1.0,95.96614050479424,5.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,13.568963497033888,12.891770901210156,3.950067875759795,5.094999770121587,6.5381423145492965,4.624108026067708,1.0,47.5
P0364,36.0,M,Desktop,Intermediate,1.0,130.69070259451502,4.0,3.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,6.0,6.0,6.0,6.323891253718652,18.99606687618944,4.27774048969999,6.373673184636501,6.674635636963937,4.560612063469149,1.0,70.0
P0365,38.0,F,Android,Intermediate,1.0,35.758395478611064,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,6.0,13.181343131930396,5.77659525211342,1.9311684662535311,4.4770474866171,6.051718756936976,4.914937001339265,1.0,45.0
P0366,18.0,M,Android,Advanced,1.0,25.39746340751504,5.0,4.0,5.0,3.0,1.0,3.0,2.0,5.0,3.0,5.0,7.0,6.0,5.0,12.358896929906251,15.963210952265154,3.950067875759795,6.581352742466901,6.051718756936976,3.768235220286021,1.0,40.0
P0368,19.0,F,Android,Unknown,0.0,71.21827202900313,5.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,13.165137108933193,20.25290661110404,1.8693058476175552,4.278927665447746,5.358272524305128,5.007261023672726,1.0,55.0
P0370,38.0,F,Android,Intermediate,1.0,33.12665642248354,5.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,6.0,5.0,6.0,18.426419455794875,17.765765337018188,6.38715133458189,5.907877601893576,6.640442037521609,5.6039681920217355,1.0,62.5
P0371,39.0,M,iOS,Advanced,1.0,85.27997830174614,5.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,6.0,6.0,5.0,21.0,13.906379177477469,3.950067875759795,5.907877601893576,6.051718756936976,3.4205606227305765,1.0,37.5
P0372,18.0,F,Android,Intermediate,1.0,3.459931581973875,3.0,2.0,5.0,5.0,1.0,4.0,5.0,3.0,4.0,5.0,7.0,7.0,4.0,7.440770289556451,21.0,0.8865820896892203,5.570273487286812,6.88996663374614,5.5485108532246965,1.0,47.5
P0373,29.0,M,Desktop,Advanced,0.0,26.81258706667137,5.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,20.160623057600727,12.028897309268478,4.849797402278526,4.608808688590866,3.891080188112313,4.487280805531098,1.0,62.5
P0374,31.0,M,iOS,Intermediate,1.0,8.491101754185916,5.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,21.0,21.0,0.3254652319357323,6.574272372694666,5.910900840060155,4.820833242751112,1.0,70.0
P0375,37.0,F,Android,Advanced,1.0,59.41550433696582,1.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,7.0,4.0,5.0,14.28244707412974,18.219701378133372,3.950067875759795,5.907877601893576,5.826280282001094,3.3822211864512743,1.0,32.5
P0376,23.0,M,iOS,Beginner,1.0,71.50529154165673,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,8.306487540902731,10.68702505990334,3.950067875759795,4.398385906786847,5.865776738587393,3.0059501079430335,1.0,47.5
P0377,32.0,F,Android,Intermediate,0.0,55.71628268903472,5.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,6.0,7.0,6.0,12.03006703125765,16.061647425829257,1.6512079225600684,5.238025923285763,5.417207518453839,3.959881915817816,1.0,72.5
P0378,26.0,M,iOS,Advanced,1.0,40.30360569951688,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,13.795486001099068,4.769634880151208,1.6087396632609998,5.907877601893576,6.051718756936976,4.221211354815116,1.0,50.0
P0379,36.0,F,iOS,Intermediate,1.0,219.77071261885828,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,4.046631946248779,10.73217752364699,8.622752537896014,5.907877601893576,5.040206606809423,3.3291672061706556,1.0,52.5
P0381,38.0,F,Android,Beginner,0.0,22.32423514357206,4.0,3.0,2.0,5.0,2.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,6.0,10.506263220514716,9.586808015089863,1.0788429206522028,2.4463432646262495,3.6114952103890743,5.639213987944999,1.0,20.0
P0382,44.0,F,Android,Intermediate,1.0,48.314137093055045,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,6.0,4.0,11.856642643902408,4.019418808077484,3.950067875759795,5.672803574091133,6.983960776179162,4.988520382790232,1.0,55.0
P0383,31.0,M,Desktop,Advanced,1.0,38.3278399043868,3.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,4.0,6.0,5.0,6.0,21.0,4.74794084400071,3.950067875759795,5.749699598117834,6.350702947752373,4.331290882041454,1.0,60.0
P0384,27.0,M,Android,Beginner,0.0,219.77071261885828,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,7.0,5.0,4.5700837180071785,11.404521329997326,2.7305519180268427,2.985338939385958,4.419919400245335,3.2272272954439156,1.0,47.5
P0385,32.0,M,Desktop,Beginner,1.0,219.77071261885828,5.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,20.12000591448873,8.094571093762212,3.950067875759795,5.907877601893576,6.051718756936976,4.02453459730003,1.0,60.0
P0386,35.0,Other,iOS,Intermediate,1.0,51.457291656380534,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,6.0,6.0,5.72783842665921,7.600136387990595,2.8831028876206135,5.907877601893576,6.051718756936976,5.469705585232922,1.0,45.0
P0388,33.0,F,Desktop,Beginner,1.0,55.10692502928455,4.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,6.0,5.0,2.941633493997677,7.204748795125888,3.950067875759795,5.907877601893576,6.092981798996542,2.641079911924472,1.0,55.0
P0389,43.0,M,iOS,Intermediate,1.0,104.15988053332536,4.0,4.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,4.0,7.0,6.0,6.0,11.00257179433382,10.109019877858929,3.950067875759795,5.907877601893576,6.187043038312952,2.632311037294004,1.0,35.0
P0391,34.0,F,iOS,Intermediate,1.0,60.64217449175379,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,7.0,4.0,3.0,17.719305193711076,8.65770006800757,3.950067875759795,6.725457431167946,6.051718756936976,5.094837334355541,1.0,50.0
P0392,49.0,F,iOS,Advanced,1.0,12.45529225375214,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,8.418532878931028,9.553089355845271,3.950067875759795,5.907877601893576,5.558151797830096,4.648952150954156,1.0,47.5
P0393,46.0,Other,iOS,Advanced,1.0,219.77071261885828,1.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,7.0,7.892125201518622,11.649926221501271,3.950067875759795,5.1746211318859485,6.608539879139935,2.5352641774158142,1.0,35.0
P0394,49.0,M,iOS,Intermediate,1.0,93.62569129953364,5.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,6.0,18.167217076132385,11.321672971091362,12.541880400488264,6.793521225142387,5.19784366983889,4.237648663218888,1.0,50.0
P0396,51.0,M,Android,Intermediate,0.0,6.2763214623793955,4.0,3.0,1.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,12.262310458046551,11.681105112658456,3.147960707403557,4.9824223850490945,4.495146500784351,4.539588196445227,1.0,52.5
P0397,23.0,F,Android,Beginner,1.0,69.41688753861936,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,6.0,6.0,15.009289272520446,8.230564998576035,3.950067875759795,5.907877601893576,6.476473418872767,2.9014988523666445,1.0,52.5
P0399,44.0,M,iOS,Intermediate,1.0,218.0918274259522,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,7.0,6.0,6.0,15.651695400018768,4.294134752900302,4.2247909768165215,5.907877601893576,6.429530962710107,4.6574872474834805,1.0,55.0
P0400,60.0,F,Android,Intermediate,1.0,173.7900236742135,5.0,5.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,2.456148615511939,7.182524592360546,3.950067875759795,5.907877601893576,6.814712907316358,6.074592558791003,1.0,57.5
P0401,35.0,M,iOS,Beginner,1.0,78.2446649340298,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,9.018535368492046,6.848792101844238,3.950067875759795,6.3802003543532075,6.067008514389603,3.26287219666677,1.0,45.0
P0402,54.0,M,Desktop,Intermediate,1.0,40.17465536743674,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,6.0,7.836058904878038,10.129335073168786,3.950067875759795,5.907877601893576,6.755923376995138,5.132051260314395,1.0,47.5
P0403,28.0,M,iOS,Intermediate,1.0,70.15462846649507,5.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,8.245627637438416,16.996076629478143,3.950067875759795,4.08949647708026,5.095031558373274,5.793175593055668,1.0,62.5
P0404,25.0,M,iOS,Intermediate,1.0,166.28744278486485,1.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,6.0,6.0,7.0,13.848464464991183,4.4087117911076845,4.400193439870751,6.398188124290054,6.7953354272839706,3.2509964032629632,1.0,50.0
P0406,23.0,Other,Desktop,Intermediate,1.0,52.02271729968912,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,21.0,21.0,4.783150351393644,5.907877601893576,5.711153284159936,3.527155523644849,1.0,57.5
P0407,32.0,M,Android,Beginner,1.0,111.67660671746458,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,7.0,5.0,7.0,8.109379842336859,8.29147837903918,3.950067875759795,4.660686770668635,6.051718756936976,5.786902943938927,1.0,67.5
P0409,18.0,M,Desktop,Beginner,1.0,83.95411149366676,5.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,6.0,7.0,12.493382891173944,16.86082005288815,2.1883055586532185,5.3650351999833745,6.834251337056934,2.9554683719925725,1.0,65.0
P0410,51.0,Other,iOS,Beginner,1.0,119.25281931626007,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,6.0,4.0,6.0,19.71827315936116,11.939161869185815,3.950067875759795,5.907877601893576,6.679288297253681,4.304197878008367,1.0,50.0
P0411,49.0,M,Android,Beginner,1.0,219.77071261885828,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,7.0,5.0,5.0,8.984624482095194,9.905881466517345,4.6664611223848365,5.520465646701176,5.1994881156396335,6.401179529282777,1.0,55.0
P0412,65.0,F,iOS,Intermediate,1.0,119.41054427114624,3.0,1.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,6.0,5.0,6.0,16.54327983108567,10.431938736861202,3.950067875759795,5.4166162314472945,5.704248094703434,5.582155773765818,1.0,57.5
P0413,42.0,F,Desktop,Intermediate,1.0,118.79036249224524,3.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,7.0,4.0,4.0,9.619641779219796,16.530090285519105,3.950067875759795,4.644513968838498,6.029611608434505,4.624624497399693,1.0,40.0
P0414,52.0,F,Android,Advanced,1.0,110.80653298822544,3.0,3.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,1.0,7.0,5.0,3.0,15.05372736826027,8.886020942350713,3.950067875759795,6.726792847592679,6.051718756936976,5.747221072250202,1.0,55.0
P0415,47.0,M,iOS,Intermediate,1.0,75.08367171117571,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,6.0,6.0,21.0,4.0919035949255145,3.950067875759795,5.907877601893576,6.051718756936976,4.712747004878951,1.0,37.5
P0416,38.0,M,iOS,Intermediate,0.0,26.17472040579278,2.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,6.0,7.0,16.220334140789365,10.78466196903553,0.9310582850135952,4.833659161445757,5.5197771859817415,4.213238837363327,1.0,47.5
P0417,43.0,F,iOS,Beginner,1.0,169.8956683435888,1.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,6.0,5.0,7.0,21.0,16.951591932783234,3.950067875759795,6.6009562418926055,6.051718756936976,4.187847670503568,1.0,27.5
P0418,19.0,M,Desktop,Intermediate,1.0,166.58336390977905,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,6.0,5.0,5.0,21.0,4.6232540783967355,3.950067875759795,5.438653728436295,6.279592023244892,4.771656659072809,1.0,42.5
P0419,34.0,M,Android,Intermediate,1.0,64.21320451452185,2.0,4.0,3.0,5.0,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,16.05928938103291,10.75746430966105,3.950067875759795,6.185715322915216,6.7248047436460805,4.182807255109507,1.0,35.0
P0420,28.0,F,iOS,Intermediate,1.0,56.63211046814018,3.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.389195968073806,4.491603854604616,3.950067875759795,5.993697487308857,5.857670902559583,5.411907813909312,1.0,40.0
P0421,46.0,F,iOS,Beginner,1.0,50.39491391169294,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,12.937232593479376,10.129335073168786,4.005442353595759,5.907877601893576,5.2674514312780385,3.6229949846248006,1.0,52.5
P0422,26.0,F,iOS,Beginner,1.0,90.0686975583743,4.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,6.0,5.0,5.0,21.0,9.56737723253807,6.339660096684742,6.7908538675993215,6.051718756936976,5.724183918750537,1.0,55.0
P0423,18.0,M,iOS,Intermediate,1.0,115.87614766633077,5.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,10.017022043277423,13.869824322882469,0.9220690377211148,6.272146382696896,6.543946150767894,5.298010772769078,1.0,52.5
P0424,32.0,F,iOS,Advanced,1.0,99.4312768559343,5.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,4.0,4.0,7.0,5.0,4.0,20.362781108042583,15.805825066955348,3.950067875759795,4.7564112418813105,6.578269704294023,6.014587184734489,1.0,60.0
P_MISSING_0012,37.0,F,iOS,Beginner,1.0,219.77071261885828,4.0,3.0,2.0,5.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,6.0,6.0,16.235162055376218,5.705141179695023,3.950067875759795,6.864818250234459,6.768452253566948,6.316174527393329,1.0,32.5
P0426,37.0,M,iOS,Intermediate,1.0,64.09994481105599,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,7.0,8.391513725244334,5.359691053286621,3.950067875759795,4.999047412339851,6.444891531035068,5.390113102422321,1.0,52.5
P0427,41.0,F,Android,Intermediate,1.0,219.77071261885828,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,7.0,3.817216956655816,21.0,11.272475386170132,5.613570125715774,6.629925595820392,3.612873925485519,1.0,52.5
P0428,18.0,F,iOS,Beginner,1.0,90.56452756119032,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,2.0,6.0,4.0,3.0,6.942549706216894,9.416062199182647,9.747991009537383,5.632638801959257,6.051718756936976,5.757519649076964,1.0,47.5
P0429,47.0,M,iOS,Beginner,1.0,48.20536828055624,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,6.0,5.0,4.0,9.64276762620922,1.908781992018387,9.757678692023768,6.467037772149585,5.736080334833485,3.3035557731941996,1.0,52.5
P0430,44.0,F,iOS,Advanced,1.0,219.77071261885828,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,7.0,3.0,7.0,12.262310458046551,17.850811682722746,6.584839544668188,5.184684744489401,4.470666658509993,4.002882217728718,1.0,52.5
P0431,21.0,F,iOS,Intermediate,1.0,36.16042851292389,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,21.0,12.431125335578312,3.950067875759795,6.056581911304335,6.7104855633540215,4.758925795159858,1.0,52.5
P0434,26.0,F,Android,Beginner,0.0,12.610875466518486,3.0,5.0,4.0,3.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,6.0,21.0,7.751701532696287,4.307117611458481,4.269594601198884,3.363040479395629,5.209893550488184,1.0,40.0
P0435,35.0,M,iOS,Intermediate,0.0,47.17388398405707,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,4.0,7.0197057386043795,8.18946409503824,5.403135095912697,5.262988846674455,6.0954031565942115,4.330382225410965,1.0,45.0
P0436,41.0,F,iOS,Beginner,1.0,27.697656936018397,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,8.615597155961744,12.16059891547848,0.0436679693197863,5.617381283421098,6.051718756936976,4.5764263875523685,1.0,52.5
P0437,26.0,M,iOS,Advanced,1.0,20.5984428752637,4.0,3.0,5.0,1.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,21.0,15.648635574167214,3.950067875759795,6.34346135006238,6.245575621166941,4.597639658008798,1.0,60.0
P0438,27.0,M,Android,Intermediate,1.0,47.797866408848705,5.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,6.0,4.0,5.0,8.648513730212562,8.352543816198711,3.950067875759795,5.511617838299863,5.952611719752062,4.315126421533616,1.0,50.0
P0439,46.0,F,iOS,Unknown,1.0,210.44288491401903,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,6.0,6.0,3.5972549208173046,11.395552373647162,4.834208687422283,6.335375706595269,6.923737045768183,4.344450614549356,1.0,60.0
P0440,51.0,F,Android,Intermediate,1.0,22.656399307605778,2.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,16.35940142351097,17.3673483332417,3.950067875759795,5.907877601893576,5.885457105588744,4.2759100301270285,1.0,52.5
P0441,20.0,F,iOS,Advanced,1.0,54.41652434458517,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,15.10493681807139,8.645091058748124,3.950067875759795,5.8929965963900095,6.051718756936976,2.7441733263630175,1.0,60.0
P0442,24.0,F,iOS,Beginner,1.0,77.90496103300018,5.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,6.0,6.0,11.061115824288068,11.809327507639855,1.4447248658187064,6.497444534133689,6.051718756936976,4.277844777905162,1.0,70.0
P0443,53.0,F,iOS,Advanced,0.0,82.52316911250337,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,6.0,5.0,7.0,11.341625980407,7.847825893393686,14.995075074183765,5.448331203128447,4.811741599341015,6.348785877664665,1.0,55.0
P0444,35.0,F,iOS,Beginner,1.0,141.03625120770076,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,6.0,7.0,5.0,5.636882607650713,14.740092363885566,0.7720598220471224,5.907877601893576,6.414902762430506,5.7442836626479705,1.0,55.0
P0445,21.0,F,Desktop,Intermediate,1.0,85.91730406916602,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,16.778163313216098,17.41251015333524,4.426918774356642,5.907877601893576,6.840182651200548,5.7646450099356485,1.0,50.0
P0446,49.0,M,Android,Intermediate,0.0,107.36177519243168,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,12.157488062187586,3.177590500519986,21.0,1.986837664071212,5.65787475969501,4.599524589030988,1.0,45.0
P0447,36.0,F,iOS,Intermediate,1.0,94.90591425661576,4.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.869360908733627,13.87554951135846,3.950067875759795,5.907877601893576,5.903460109902633,4.603179229867237,1.0,52.5
P0448,19.0,F,Desktop,Intermediate,1.0,104.9880196830121,5.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,2.0,7.0,5.0,5.0,14.81790049849914,8.619865458185808,3.950067875759795,5.907877601893576,6.950656583405316,5.458150052249642,1.0,62.5
P0449,31.0,F,iOS,Beginner,1.0,44.6963381888389,5.0,2.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,1.0,7.0,6.0,3.0,12.836221560669935,6.3987073474465115,3.7891202696738944,5.907877601893576,6.934688207025647,2.723622484511554,1.0,70.0
P0450,48.0,F,Android,Intermediate,1.0,51.74636547515833,4.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,2.0,6.0,5.0,6.0,18.935360060096357,7.584192136483416,3.950067875759795,6.974244757387304,5.51483744691505,4.437398439361483,1.0,52.5
P0451,33.0,M,Android,Beginner,1.0,34.27753741447642,1.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,6.0,6.0,21.0,12.423443055509209,3.950067875759795,5.907877601893576,6.051718756936976,5.1100723175923415,1.0,32.5
P0452,47.0,M,Desktop,Intermediate,0.0,51.49945992004896,4.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,14.747299064778682,7.403505645562964,10.249266653119598,3.606869206987028,5.953156462962497,3.7516264808053337,1.0,55.0
P_MISSING_0013,26.0,M,Desktop,Intermediate,1.0,163.60555227483354,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,21.0,7.272145586683916,6.1096323872608735,5.907877601893576,6.051718756936976,5.495733588760227,1.0,50.0
P0455,31.0,Other,Desktop,Advanced,1.0,135.62121379961303,1.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,6.0,7.215354886272149,9.549227444457555,1.700459581528479,5.907877601893576,6.051718756936976,5.399265537581702,1.0,50.0
P0456,36.0,Prefer not to say,iOS,Intermediate,0.0,3.1906711349256804,5.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,2.0,4.0,6.0,5.0,7.9074855968155475,14.755543745983813,10.356152681549467,4.704122337609762,5.584640743985054,3.0574645543745955,1.0,52.5
P0457,43.0,Unknown,Android,Beginner,1.0,100.90566247350746,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,7.0,21.0,11.708850300002217,0.9197831324287672,6.127112254487556,6.221665282835234,5.880216221688322,1.0,60.0
P0458,48.0,F,iOS,Intermediate,1.0,109.0476427509427,4.0,4.0,3.0,3.0,1.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,19.28410818218862,8.573435621300804,3.950067875759795,5.907877601893576,5.964521825950808,3.2747123963673896,1.0,37.5
P0459,35.0,F,iOS,Intermediate,1.0,52.20442905635475,4.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,6.0,3.0,7.0,18.83959443874027,10.462352794329943,3.950067875759795,5.907877601893576,6.051718756936976,5.707383643193214,1.0,50.0
